date,hour,day,week,month,quarter,year
12-11-2016 08:53,8,12,2nd Week,11,Q4,2016
20-03-2014 22:09,22,20,3rd Week,3,Q1,2014
27-06-2015 15:52,15,27,4th Week,6,Q2,2015
13-02-2017 12:36,12,13,2nd Week,2,Q1,2017
25-10-2018 20:58,20,25,4th Week,10,Q4,2018
28-02-2020 09:48,9,28,4th Week,2,Q1,2020
10-07-2018 10:10,10,10,2nd Week,7,Q3,2018
13-11-2017 14:10,14,13,2nd Week,11,Q4,2017
30-07-2016 04:17,4,30,4th Week,7,Q3,2016
04-09-2018 21:17,21,4,1st Week,9,Q3,2018
03-04-2014 02:31,2,3,1st Week,4,Q2,2014
03-11-2015 20:24,20,3,1st Week,11,Q4,2015
30-06-2017 16:08,16,30,4th Week,6,Q2,2017
22-11-2019 23:01,23,22,4th Week,11,Q4,2019
28-01-2016 13:44,13,28,4th Week,1,Q1,2016
29-01-2015 07:26,7,29,4th Week,1,Q1,2015
05-11-2015 09:39,9,5,1st Week,11,Q4,2015
29-09-2019 07:08,7,29,4th Week,9,Q3,2019
21-10-2020 13:16,13,21,3rd Week,10,Q4,2020
07-08-2015 20:37,20,7,1st Week,8,Q3,2015
07-05-2020 00:17,0,7,1st Week,5,Q2,2020
11-04-2016 15:05,15,11,2nd Week,4,Q2,2016
15-11-2018 07:48,7,15,3rd Week,11,Q4,2018
12-10-2016 02:19,2,12,2nd Week,10,Q4,2016
11-12-2015 21:20,21,11,2nd Week,12,Q4,2015
14-06-2018 15:19,15,14,2nd Week,6,Q2,2018
28-07-2015 01:35,1,28,4th Week,7,Q3,2015
22-02-2015 09:36,9,22,4th Week,2,Q1,2015
19-02-2019 13:22,13,19,3rd Week,2,Q1,2019
24-05-2015 11:32,11,24,4th Week,5,Q2,2015
01-04-2016 11:12,11,1,1st Week,4,Q2,2016
27-06-2014 22:37,22,27,4th Week,6,Q2,2014
02-06-2020 13:42,13,2,1st Week,6,Q2,2020
02-06-2020 03:46,3,2,1st Week,6,Q2,2020
11-12-2017 18:31,18,11,2nd Week,12,Q4,2017
16-10-2015 20:12,20,16,3rd Week,10,Q4,2015
27-05-2017 17:57,17,27,4th Week,5,Q2,2017
04-02-2020 11:54,11,4,1st Week,2,Q1,2020
29-09-2017 01:54,1,29,4th Week,9,Q3,2017
04-05-2014 10:46,10,4,1st Week,5,Q2,2014
21-03-2015 15:52,15,21,3rd Week,3,Q1,2015
09-09-2018 01:18,1,9,2nd Week,9,Q3,2018
13-07-2014 21:32,21,13,2nd Week,7,Q3,2014
10-05-2016 22:16,22,10,2nd Week,5,Q2,2016
04-05-2017 21:53,21,4,1st Week,5,Q2,2017
28-11-2015 13:49,13,28,4th Week,11,Q4,2015
01-11-2014 15:34,15,1,1st Week,11,Q4,2014
03-12-2017 20:29,20,3,1st Week,12,Q4,2017
15-08-2018 21:33,21,15,3rd Week,8,Q3,2018
15-01-2019 20:58,20,15,3rd Week,1,Q1,2019
21-03-2019 03:48,3,21,3rd Week,3,Q1,2019
02-08-2017 03:54,3,2,1st Week,8,Q3,2017
28-12-2018 21:49,21,28,4th Week,12,Q4,2018
08-07-2019 19:57,19,8,2nd Week,7,Q3,2019
27-08-2014 23:33,23,27,4th Week,8,Q3,2014
28-04-2017 05:01,5,28,4th Week,4,Q2,2017
08-12-2015 04:53,4,8,2nd Week,12,Q4,2015
08-06-2019 13:39,13,8,2nd Week,6,Q2,2019
24-11-2017 06:52,6,24,4th Week,11,Q4,2017
08-06-2017 12:07,12,8,2nd Week,6,Q2,2017
28-12-2016 15:57,15,28,4th Week,12,Q4,2016
26-11-2018 21:59,21,26,4th Week,11,Q4,2018
31-03-2017 04:01,4,31,4th Week,3,Q1,2017
08-12-2014 01:19,1,8,2nd Week,12,Q4,2014
25-08-2019 02:08,2,25,4th Week,8,Q3,2019
22-11-2014 06:08,6,22,4th Week,11,Q4,2014
09-03-2015 13:11,13,9,2nd Week,3,Q1,2015
04-07-2015 06:01,6,4,1st Week,7,Q3,2015
24-08-2014 14:48,14,24,4th Week,8,Q3,2014
09-05-2015 15:39,15,9,2nd Week,5,Q2,2015
20-11-2015 06:07,6,20,3rd Week,11,Q4,2015
10-11-2014 00:27,0,10,2nd Week,11,Q4,2014
20-08-2020 01:11,1,20,3rd Week,8,Q3,2020
25-01-2017 16:28,16,25,4th Week,1,Q1,2017
10-10-2014 06:49,6,10,2nd Week,10,Q4,2014
16-12-2014 00:30,0,16,3rd Week,12,Q4,2014
19-04-2014 23:58,23,19,3rd Week,4,Q2,2014
03-03-2017 00:37,0,3,1st Week,3,Q1,2017
13-05-2015 15:35,15,13,2nd Week,5,Q2,2015
24-10-2019 23:14,23,24,4th Week,10,Q4,2019
09-04-2020 06:35,6,9,2nd Week,4,Q2,2020
17-05-2014 03:13,3,17,3rd Week,5,Q2,2014
27-12-2018 23:23,23,27,4th Week,12,Q4,2018
21-07-2019 14:40,14,21,3rd Week,7,Q3,2019
03-06-2020 20:33,20,3,1st Week,6,Q2,2020
21-03-2019 14:20,14,21,3rd Week,3,Q1,2019
08-01-2021 14:24,14,8,2nd Week,1,Q1,2021
16-02-2020 15:47,15,16,3rd Week,2,Q1,2020
27-01-2014 18:12,18,27,4th Week,1,Q1,2014
13-03-2018 11:27,11,13,2nd Week,3,Q1,2018
15-10-2014 00:12,0,15,3rd Week,10,Q4,2014
22-09-2015 17:39,17,22,4th Week,9,Q3,2015
25-10-2018 09:39,9,25,4th Week,10,Q4,2018
10-11-2016 05:11,5,10,2nd Week,11,Q4,2016
06-04-2017 00:26,0,6,1st Week,4,Q2,2017
22-05-2014 08:44,8,22,4th Week,5,Q2,2014
24-04-2015 09:39,9,24,4th Week,4,Q2,2015
27-01-2018 02:17,2,27,4th Week,1,Q1,2018
18-08-2016 06:07,6,18,3rd Week,8,Q3,2016
02-01-2018 22:57,22,2,1st Week,1,Q1,2018
13-05-2017 22:19,22,13,2nd Week,5,Q2,2017
06-11-2016 16:46,16,6,1st Week,11,Q4,2016
24-06-2018 01:42,1,24,4th Week,6,Q2,2018
18-03-2014 08:42,8,18,3rd Week,3,Q1,2014
19-08-2018 11:02,11,19,3rd Week,8,Q3,2018
17-08-2016 02:48,2,17,3rd Week,8,Q3,2016
30-05-2019 21:39,21,30,4th Week,5,Q2,2019
22-03-2019 01:15,1,22,4th Week,3,Q1,2019
13-05-2019 02:48,2,13,2nd Week,5,Q2,2019
18-02-2020 06:51,6,18,3rd Week,2,Q1,2020
13-02-2019 12:19,12,13,2nd Week,2,Q1,2019
28-12-2016 01:02,1,28,4th Week,12,Q4,2016
29-10-2017 02:31,2,29,4th Week,10,Q4,2017
22-01-2015 17:59,17,22,4th Week,1,Q1,2015
07-07-2018 07:57,7,7,1st Week,7,Q3,2018
30-12-2015 20:31,20,30,4th Week,12,Q4,2015
16-11-2020 04:14,4,16,3rd Week,11,Q4,2020
24-09-2019 21:25,21,24,4th Week,9,Q3,2019
29-06-2015 09:43,9,29,4th Week,6,Q2,2015
28-02-2014 11:49,11,28,4th Week,2,Q1,2014
13-04-2018 23:50,23,13,2nd Week,4,Q2,2018
31-03-2019 04:11,4,31,4th Week,3,Q1,2019
25-12-2014 17:09,17,25,4th Week,12,Q4,2014
25-07-2018 02:09,2,25,4th Week,7,Q3,2018
11-06-2018 16:30,16,11,2nd Week,6,Q2,2018
25-06-2015 03:22,3,25,4th Week,6,Q2,2015
28-06-2016 05:28,5,28,4th Week,6,Q2,2016
17-08-2014 21:51,21,17,3rd Week,8,Q3,2014
18-03-2019 11:23,11,18,3rd Week,3,Q1,2019
22-04-2015 01:19,1,22,4th Week,4,Q2,2015
26-04-2019 07:56,7,26,4th Week,4,Q2,2019
02-03-2014 07:41,7,2,1st Week,3,Q1,2014
15-07-2014 22:13,22,15,3rd Week,7,Q3,2014
25-08-2014 00:04,0,25,4th Week,8,Q3,2014
20-09-2015 07:40,7,20,3rd Week,9,Q3,2015
12-10-2020 02:51,2,12,2nd Week,10,Q4,2020
03-12-2015 11:33,11,3,1st Week,12,Q4,2015
13-07-2015 13:35,13,13,2nd Week,7,Q3,2015
21-12-2019 03:17,3,21,3rd Week,12,Q4,2019
02-05-2018 14:46,14,2,1st Week,5,Q2,2018
30-12-2017 06:05,6,30,4th Week,12,Q4,2017
06-10-2015 21:10,21,6,1st Week,10,Q4,2015
30-12-2014 11:34,11,30,4th Week,12,Q4,2014
05-08-2014 02:25,2,5,1st Week,8,Q3,2014
17-01-2019 10:36,10,17,3rd Week,1,Q1,2019
16-06-2019 08:30,8,16,3rd Week,6,Q2,2019
20-09-2017 10:42,10,20,3rd Week,9,Q3,2017
05-08-2014 22:00,22,5,1st Week,8,Q3,2014
18-01-2021 19:10,19,18,3rd Week,1,Q1,2021
19-12-2017 10:35,10,19,3rd Week,12,Q4,2017
18-09-2014 21:48,21,18,3rd Week,9,Q3,2014
04-03-2018 13:59,13,4,1st Week,3,Q1,2018
21-03-2015 21:10,21,21,3rd Week,3,Q1,2015
11-08-2017 17:38,17,11,2nd Week,8,Q3,2017
20-10-2015 23:00,23,20,3rd Week,10,Q4,2015
24-02-2019 01:53,1,24,4th Week,2,Q1,2019
07-06-2015 12:53,12,7,1st Week,6,Q2,2015
02-07-2015 04:32,4,2,1st Week,7,Q3,2015
15-04-2014 19:32,19,15,3rd Week,4,Q2,2014
15-08-2014 13:59,13,15,3rd Week,8,Q3,2014
25-05-2020 03:09,3,25,4th Week,5,Q2,2020
09-06-2019 10:31,10,9,2nd Week,6,Q2,2019
29-12-2015 12:41,12,29,4th Week,12,Q4,2015
12-07-2016 13:54,13,12,2nd Week,7,Q3,2016
09-08-2020 22:04,22,9,2nd Week,8,Q3,2020
09-02-2016 20:56,20,9,2nd Week,2,Q1,2016
25-04-2020 07:50,7,25,4th Week,4,Q2,2020
05-10-2020 18:48,18,5,1st Week,10,Q4,2020
31-12-2016 13:30,13,31,4th Week,12,Q4,2016
15-11-2018 20:09,20,15,3rd Week,11,Q4,2018
09-01-2018 12:48,12,9,2nd Week,1,Q1,2018
03-02-2020 01:26,1,3,1st Week,2,Q1,2020
21-10-2018 21:54,21,21,3rd Week,10,Q4,2018
21-02-2014 20:19,20,21,3rd Week,2,Q1,2014
25-07-2020 11:11,11,25,4th Week,7,Q3,2020
03-08-2018 17:19,17,3,1st Week,8,Q3,2018
01-06-2016 13:41,13,1,1st Week,6,Q2,2016
15-04-2017 22:10,22,15,3rd Week,4,Q2,2017
19-02-2016 21:35,21,19,3rd Week,2,Q1,2016
03-07-2018 00:44,0,3,1st Week,7,Q3,2018
12-01-2017 09:26,9,12,2nd Week,1,Q1,2017
09-10-2020 16:28,16,9,2nd Week,10,Q4,2020
16-01-2017 05:57,5,16,3rd Week,1,Q1,2017
17-03-2020 13:48,13,17,3rd Week,3,Q1,2020
24-02-2016 14:06,14,24,4th Week,2,Q1,2016
21-10-2018 03:12,3,21,3rd Week,10,Q4,2018
21-04-2016 19:29,19,21,3rd Week,4,Q2,2016
25-03-2014 01:06,1,25,4th Week,3,Q1,2014
30-04-2018 21:06,21,30,4th Week,4,Q2,2018
15-10-2020 07:59,7,15,3rd Week,10,Q4,2020
02-06-2016 18:23,18,2,1st Week,6,Q2,2016
28-10-2017 19:38,19,28,4th Week,10,Q4,2017
24-10-2018 15:12,15,24,4th Week,10,Q4,2018
16-02-2020 00:23,0,16,3rd Week,2,Q1,2020
11-12-2019 10:46,10,11,2nd Week,12,Q4,2019
02-01-2019 04:13,4,2,1st Week,1,Q1,2019
29-03-2016 13:44,13,29,4th Week,3,Q1,2016
13-09-2016 08:24,8,13,2nd Week,9,Q3,2016
27-06-2018 08:55,8,27,4th Week,6,Q2,2018
28-06-2020 22:03,22,28,4th Week,6,Q2,2020
20-03-2016 18:12,18,20,3rd Week,3,Q1,2016
07-12-2015 06:55,6,7,1st Week,12,Q4,2015
07-11-2017 08:55,8,7,1st Week,11,Q4,2017
29-12-2018 08:21,8,29,4th Week,12,Q4,2018
26-01-2019 15:44,15,26,4th Week,1,Q1,2019
26-02-2020 22:55,22,26,4th Week,2,Q1,2020
11-07-2017 12:11,12,11,2nd Week,7,Q3,2017
08-10-2016 16:14,16,8,2nd Week,10,Q4,2016
28-06-2015 18:12,18,28,4th Week,6,Q2,2015
07-02-2016 15:31,15,7,1st Week,2,Q1,2016
25-03-2014 19:38,19,25,4th Week,3,Q1,2014
17-02-2014 00:38,0,17,3rd Week,2,Q1,2014
04-07-2016 21:22,21,4,1st Week,7,Q3,2016
31-08-2016 17:31,17,31,4th Week,8,Q3,2016
23-01-2017 11:15,11,23,4th Week,1,Q1,2017
06-12-2017 05:15,5,6,1st Week,12,Q4,2017
31-03-2016 02:20,2,31,4th Week,3,Q1,2016
30-06-2019 13:39,13,30,4th Week,6,Q2,2019
13-08-2016 04:31,4,13,2nd Week,8,Q3,2016
12-06-2020 22:26,22,12,2nd Week,6,Q2,2020
05-06-2017 07:26,7,5,1st Week,6,Q2,2017
09-08-2017 04:58,4,9,2nd Week,8,Q3,2017
04-08-2018 13:50,13,4,1st Week,8,Q3,2018
15-07-2015 09:07,9,15,3rd Week,7,Q3,2015
22-05-2020 09:34,9,22,4th Week,5,Q2,2020
31-08-2015 02:38,2,31,4th Week,8,Q3,2015
19-10-2015 10:54,10,19,3rd Week,10,Q4,2015
20-03-2014 16:45,16,20,3rd Week,3,Q1,2014
12-08-2018 03:21,3,12,2nd Week,8,Q3,2018
21-01-2016 09:23,9,21,3rd Week,1,Q1,2016
23-02-2020 01:10,1,23,4th Week,2,Q1,2020
18-08-2017 15:47,15,18,3rd Week,8,Q3,2017
04-04-2017 15:12,15,4,1st Week,4,Q2,2017
08-03-2016 05:11,5,8,2nd Week,3,Q1,2016
07-03-2018 07:13,7,7,1st Week,3,Q1,2018
13-05-2020 12:02,12,13,2nd Week,5,Q2,2020
20-04-2017 00:11,0,20,3rd Week,4,Q2,2017
01-09-2015 17:05,17,1,1st Week,9,Q3,2015
30-06-2020 15:44,15,30,4th Week,6,Q2,2020
05-06-2015 15:34,15,5,1st Week,6,Q2,2015
12-10-2020 02:03,2,12,2nd Week,10,Q4,2020
25-09-2016 02:51,2,25,4th Week,9,Q3,2016
30-01-2017 18:15,18,30,4th Week,1,Q1,2017
07-10-2014 12:06,12,7,1st Week,10,Q4,2014
13-09-2019 23:39,23,13,2nd Week,9,Q3,2019
11-05-2018 00:38,0,11,2nd Week,5,Q2,2018
29-11-2015 18:39,18,29,4th Week,11,Q4,2015
06-10-2017 16:28,16,6,1st Week,10,Q4,2017
06-03-2018 17:35,17,6,1st Week,3,Q1,2018
25-03-2015 22:37,22,25,4th Week,3,Q1,2015
11-10-2018 04:20,4,11,2nd Week,10,Q4,2018
28-06-2018 15:25,15,28,4th Week,6,Q2,2018
23-05-2017 18:19,18,23,4th Week,5,Q2,2017
10-05-2018 14:00,14,10,2nd Week,5,Q2,2018
03-09-2017 14:48,14,3,1st Week,9,Q3,2017
17-03-2016 15:16,15,17,3rd Week,3,Q1,2016
10-08-2017 12:32,12,10,2nd Week,8,Q3,2017
30-12-2014 20:24,20,30,4th Week,12,Q4,2014
18-11-2014 01:00,1,18,3rd Week,11,Q4,2014
14-09-2016 11:54,11,14,2nd Week,9,Q3,2016
21-01-2017 00:27,0,21,3rd Week,1,Q1,2017
08-05-2019 00:45,0,8,2nd Week,5,Q2,2019
06-03-2014 17:13,17,6,1st Week,3,Q1,2014
16-07-2014 05:17,5,16,3rd Week,7,Q3,2014
10-10-2015 22:52,22,10,2nd Week,10,Q4,2015
29-08-2015 04:32,4,29,4th Week,8,Q3,2015
15-04-2017 07:31,7,15,3rd Week,4,Q2,2017
29-10-2020 09:24,9,29,4th Week,10,Q4,2020
05-12-2017 22:40,22,5,1st Week,12,Q4,2017
01-11-2020 08:49,8,1,1st Week,11,Q4,2020
28-02-2014 00:06,0,28,4th Week,2,Q1,2014
05-10-2015 00:03,0,5,1st Week,10,Q4,2015
04-06-2018 07:18,7,4,1st Week,6,Q2,2018
21-06-2015 07:04,7,21,3rd Week,6,Q2,2015
26-10-2018 11:06,11,26,4th Week,10,Q4,2018
19-06-2014 02:21,2,19,3rd Week,6,Q2,2014
24-04-2018 01:44,1,24,4th Week,4,Q2,2018
06-06-2019 18:11,18,6,1st Week,6,Q2,2019
20-07-2020 04:02,4,20,3rd Week,7,Q3,2020
27-11-2019 06:30,6,27,4th Week,11,Q4,2019
17-03-2014 13:49,13,17,3rd Week,3,Q1,2014
30-04-2016 18:29,18,30,4th Week,4,Q2,2016
06-11-2015 21:16,21,6,1st Week,11,Q4,2015
01-11-2016 12:28,12,1,1st Week,11,Q4,2016
24-11-2016 19:00,19,24,4th Week,11,Q4,2016
07-04-2018 08:21,8,7,1st Week,4,Q2,2018
23-02-2020 11:36,11,23,4th Week,2,Q1,2020
09-02-2014 09:11,9,9,2nd Week,2,Q1,2014
29-01-2016 01:51,1,29,4th Week,1,Q1,2016
03-02-2018 01:57,1,3,1st Week,2,Q1,2018
18-06-2016 14:11,14,18,3rd Week,6,Q2,2016
03-12-2019 02:03,2,3,1st Week,12,Q4,2019
04-07-2018 00:36,0,4,1st Week,7,Q3,2018
02-08-2020 06:34,6,2,1st Week,8,Q3,2020
23-11-2019 05:08,5,23,4th Week,11,Q4,2019
28-08-2017 02:54,2,28,4th Week,8,Q3,2017
06-07-2014 15:20,15,6,1st Week,7,Q3,2014
08-01-2016 07:53,7,8,2nd Week,1,Q1,2016
31-03-2014 05:41,5,31,4th Week,3,Q1,2014
13-03-2015 02:07,2,13,2nd Week,3,Q1,2015
14-05-2019 06:24,6,14,2nd Week,5,Q2,2019
23-11-2017 00:48,0,23,4th Week,11,Q4,2017
29-08-2019 19:40,19,29,4th Week,8,Q3,2019
17-09-2018 01:27,1,17,3rd Week,9,Q3,2018
23-04-2016 22:47,22,23,4th Week,4,Q2,2016
14-01-2015 15:30,15,14,2nd Week,1,Q1,2015
13-04-2020 23:17,23,13,2nd Week,4,Q2,2020
27-05-2015 19:52,19,27,4th Week,5,Q2,2015
05-09-2018 16:19,16,5,1st Week,9,Q3,2018
13-10-2019 05:40,5,13,2nd Week,10,Q4,2019
09-09-2018 23:11,23,9,2nd Week,9,Q3,2018
08-01-2021 22:26,22,8,2nd Week,1,Q1,2021
05-08-2014 12:21,12,5,1st Week,8,Q3,2014
14-07-2014 05:14,5,14,2nd Week,7,Q3,2014
24-02-2014 13:24,13,24,4th Week,2,Q1,2014
20-10-2018 18:05,18,20,3rd Week,10,Q4,2018
01-05-2019 02:42,2,1,1st Week,5,Q2,2019
23-09-2020 23:31,23,23,4th Week,9,Q3,2020
03-07-2017 02:13,2,3,1st Week,7,Q3,2017
24-09-2014 16:48,16,24,4th Week,9,Q3,2014
11-02-2015 03:56,3,11,2nd Week,2,Q1,2015
08-08-2020 10:12,10,8,2nd Week,8,Q3,2020
04-11-2020 18:18,18,4,1st Week,11,Q4,2020
18-08-2020 22:03,22,18,3rd Week,8,Q3,2020
25-11-2014 09:46,9,25,4th Week,11,Q4,2014
21-03-2018 11:24,11,21,3rd Week,3,Q1,2018
15-08-2019 18:25,18,15,3rd Week,8,Q3,2019
31-10-2014 21:16,21,31,4th Week,10,Q4,2014
29-06-2016 23:12,23,29,4th Week,6,Q2,2016
06-07-2020 16:51,16,6,1st Week,7,Q3,2020
23-11-2020 13:42,13,23,4th Week,11,Q4,2020
21-06-2020 10:24,10,21,3rd Week,6,Q2,2020
20-01-2015 10:59,10,20,3rd Week,1,Q1,2015
03-07-2016 18:34,18,3,1st Week,7,Q3,2016
19-08-2018 21:09,21,19,3rd Week,8,Q3,2018
21-03-2019 17:13,17,21,3rd Week,3,Q1,2019
28-05-2019 07:25,7,28,4th Week,5,Q2,2019
29-11-2015 03:59,3,29,4th Week,11,Q4,2015
29-12-2017 18:42,18,29,4th Week,12,Q4,2017
28-01-2016 21:00,21,28,4th Week,1,Q1,2016
27-06-2020 02:35,2,27,4th Week,6,Q2,2020
20-02-2020 13:31,13,20,3rd Week,2,Q1,2020
14-02-2019 03:36,3,14,2nd Week,2,Q1,2019
10-02-2016 23:27,23,10,2nd Week,2,Q1,2016
29-04-2016 17:40,17,29,4th Week,4,Q2,2016
12-09-2020 22:36,22,12,2nd Week,9,Q3,2020
19-05-2020 10:15,10,19,3rd Week,5,Q2,2020
06-10-2019 06:37,6,6,1st Week,10,Q4,2019
30-03-2014 00:16,0,30,4th Week,3,Q1,2014
22-01-2018 06:33,6,22,4th Week,1,Q1,2018
01-01-2016 16:58,16,1,1st Week,1,Q1,2016
23-06-2019 22:13,22,23,4th Week,6,Q2,2019
01-02-2018 04:59,4,1,1st Week,2,Q1,2018
20-06-2019 15:18,15,20,3rd Week,6,Q2,2019
18-04-2020 01:08,1,18,3rd Week,4,Q2,2020
06-12-2018 11:23,11,6,1st Week,12,Q4,2018
29-01-2014 10:00,10,29,4th Week,1,Q1,2014
01-07-2019 14:52,14,1,1st Week,7,Q3,2019
22-03-2016 14:47,14,22,4th Week,3,Q1,2016
30-07-2019 14:40,14,30,4th Week,7,Q3,2019
14-03-2020 00:00,0,14,2nd Week,3,Q1,2020
30-12-2016 11:14,11,30,4th Week,12,Q4,2016
10-11-2020 03:04,3,10,2nd Week,11,Q4,2020
07-04-2019 16:41,16,7,1st Week,4,Q2,2019
20-06-2015 09:12,9,20,3rd Week,6,Q2,2015
10-04-2019 10:24,10,10,2nd Week,4,Q2,2019
10-02-2016 05:13,5,10,2nd Week,2,Q1,2016
03-01-2021 11:23,11,3,1st Week,1,Q1,2021
18-06-2020 19:21,19,18,3rd Week,6,Q2,2020
18-08-2014 19:57,19,18,3rd Week,8,Q3,2014
21-11-2015 04:53,4,21,3rd Week,11,Q4,2015
01-10-2015 12:30,12,1,1st Week,10,Q4,2015
04-09-2015 06:32,6,4,1st Week,9,Q3,2015
21-09-2014 01:43,1,21,3rd Week,9,Q3,2014
21-01-2015 23:46,23,21,3rd Week,1,Q1,2015
23-05-2016 06:27,6,23,4th Week,5,Q2,2016
04-07-2015 18:22,18,4,1st Week,7,Q3,2015
20-11-2015 12:16,12,20,3rd Week,11,Q4,2015
12-10-2015 03:32,3,12,2nd Week,10,Q4,2015
30-05-2019 20:18,20,30,4th Week,5,Q2,2019
08-08-2014 16:47,16,8,2nd Week,8,Q3,2014
07-01-2016 09:59,9,7,1st Week,1,Q1,2016
11-04-2020 23:33,23,11,2nd Week,4,Q2,2020
05-12-2019 14:47,14,5,1st Week,12,Q4,2019
15-02-2018 12:46,12,15,3rd Week,2,Q1,2018
31-07-2016 11:20,11,31,4th Week,7,Q3,2016
26-04-2018 05:33,5,26,4th Week,4,Q2,2018
10-06-2020 17:25,17,10,2nd Week,6,Q2,2020
08-08-2019 22:53,22,8,2nd Week,8,Q3,2019
12-08-2017 02:48,2,12,2nd Week,8,Q3,2017
18-09-2015 23:05,23,18,3rd Week,9,Q3,2015
19-10-2018 08:20,8,19,3rd Week,10,Q4,2018
21-06-2015 12:34,12,21,3rd Week,6,Q2,2015
11-03-2015 20:45,20,11,2nd Week,3,Q1,2015
16-12-2018 04:59,4,16,3rd Week,12,Q4,2018
11-04-2019 06:48,6,11,2nd Week,4,Q2,2019
20-02-2018 23:50,23,20,3rd Week,2,Q1,2018
23-07-2017 00:04,0,23,4th Week,7,Q3,2017
30-05-2018 16:27,16,30,4th Week,5,Q2,2018
31-10-2016 09:32,9,31,4th Week,10,Q4,2016
15-04-2014 12:09,12,15,3rd Week,4,Q2,2014
25-08-2016 07:41,7,25,4th Week,8,Q3,2016
14-12-2020 06:43,6,14,2nd Week,12,Q4,2020
23-07-2020 14:08,14,23,4th Week,7,Q3,2020
11-01-2016 20:13,20,11,2nd Week,1,Q1,2016
16-11-2019 15:48,15,16,3rd Week,11,Q4,2019
03-11-2019 14:54,14,3,1st Week,11,Q4,2019
20-09-2016 19:12,19,20,3rd Week,9,Q3,2016
20-01-2017 08:23,8,20,3rd Week,1,Q1,2017
13-03-2020 10:53,10,13,2nd Week,3,Q1,2020
13-08-2017 07:21,7,13,2nd Week,8,Q3,2017
11-11-2019 05:09,5,11,2nd Week,11,Q4,2019
27-12-2017 08:27,8,27,4th Week,12,Q4,2017
20-01-2016 17:55,17,20,3rd Week,1,Q1,2016
17-08-2016 00:43,0,17,3rd Week,8,Q3,2016
11-07-2018 10:15,10,11,2nd Week,7,Q3,2018
02-10-2016 14:11,14,2,1st Week,10,Q4,2016
14-08-2014 18:10,18,14,2nd Week,8,Q3,2014
28-08-2017 00:49,0,28,4th Week,8,Q3,2017
06-03-2018 21:49,21,6,1st Week,3,Q1,2018
03-09-2020 07:34,7,3,1st Week,9,Q3,2020
09-04-2017 02:27,2,9,2nd Week,4,Q2,2017
06-11-2015 11:22,11,6,1st Week,11,Q4,2015
15-12-2020 14:28,14,15,3rd Week,12,Q4,2020
16-06-2018 03:39,3,16,3rd Week,6,Q2,2018
07-12-2018 05:10,5,7,1st Week,12,Q4,2018
21-07-2016 20:18,20,21,3rd Week,7,Q3,2016
18-11-2020 08:50,8,18,3rd Week,11,Q4,2020
23-03-2017 10:23,10,23,4th Week,3,Q1,2017
23-09-2016 19:07,19,23,4th Week,9,Q3,2016
25-06-2019 19:20,19,25,4th Week,6,Q2,2019
15-05-2016 06:24,6,15,3rd Week,5,Q2,2016
15-01-2016 22:37,22,15,3rd Week,1,Q1,2016
03-01-2018 17:25,17,3,1st Week,1,Q1,2018
22-10-2020 03:21,3,22,4th Week,10,Q4,2020
06-01-2021 19:03,19,6,1st Week,1,Q1,2021
12-02-2020 23:00,23,12,2nd Week,2,Q1,2020
07-12-2017 00:33,0,7,1st Week,12,Q4,2017
16-03-2014 17:54,17,16,3rd Week,3,Q1,2014
14-06-2018 22:07,22,14,2nd Week,6,Q2,2018
23-04-2016 00:43,0,23,4th Week,4,Q2,2016
29-08-2014 15:48,15,29,4th Week,8,Q3,2014
17-07-2019 15:40,15,17,3rd Week,7,Q3,2019
25-09-2018 18:05,18,25,4th Week,9,Q3,2018
13-04-2020 19:09,19,13,2nd Week,4,Q2,2020
11-11-2016 04:33,4,11,2nd Week,11,Q4,2016
19-12-2015 18:33,18,19,3rd Week,12,Q4,2015
11-08-2019 08:45,8,11,2nd Week,8,Q3,2019
19-02-2019 15:31,15,19,3rd Week,2,Q1,2019
05-09-2019 04:33,4,5,1st Week,9,Q3,2019
14-10-2016 22:33,22,14,2nd Week,10,Q4,2016
25-07-2014 04:50,4,25,4th Week,7,Q3,2014
17-08-2020 20:53,20,17,3rd Week,8,Q3,2020
06-12-2019 09:03,9,6,1st Week,12,Q4,2019
08-07-2015 04:16,4,8,2nd Week,7,Q3,2015
05-01-2015 07:13,7,5,1st Week,1,Q1,2015
06-05-2019 16:23,16,6,1st Week,5,Q2,2019
21-08-2016 17:41,17,21,3rd Week,8,Q3,2016
01-04-2020 01:58,1,1,1st Week,4,Q2,2020
01-01-2018 22:13,22,1,1st Week,1,Q1,2018
01-12-2016 14:09,14,1,1st Week,12,Q4,2016
15-03-2014 14:35,14,15,3rd Week,3,Q1,2014
01-06-2014 18:12,18,1,1st Week,6,Q2,2014
13-02-2019 13:19,13,13,2nd Week,2,Q1,2019
15-06-2019 20:52,20,15,3rd Week,6,Q2,2019
15-02-2020 05:54,5,15,3rd Week,2,Q1,2020
02-09-2020 02:29,2,2,1st Week,9,Q3,2020
03-02-2017 07:01,7,3,1st Week,2,Q1,2017
31-03-2015 03:24,3,31,4th Week,3,Q1,2015
05-03-2019 10:49,10,5,1st Week,3,Q1,2019
23-03-2017 22:08,22,23,4th Week,3,Q1,2017
09-09-2015 15:07,15,9,2nd Week,9,Q3,2015
24-06-2017 21:15,21,24,4th Week,6,Q2,2017
19-03-2019 19:29,19,19,3rd Week,3,Q1,2019
